_id,name,description,author,age,rating,published,isbn,updatedAt,__v
658f6b6860676a3a286a4893,"Love Is: (Illustrated Story Book about Caring for Others, Book About Love for Parents and Children, Rhyming Picture Book)","\r\nThis beautifully illustrated book tells the heartwarming story of a little girl and a duckling, who both grow to understand what it means to care for each other as they learn that love is as much about letting go as it is about holding on. A little girl finds a duckling who has wandered away from the park onto the city streets, and takes it home to care for it. The baby duck requires constant attention—early morning feedings, bathing, and tidying—until the time comes to say goodbye. When her pet has grown too big for the bath, the girl takes the full-grown duck back to the pond. Afterward, she misses it and wonders if it remembers her. One day, the duck comes back—with six ducklings of her own. • Lyrical text makes the story fun to read aloud• Teaches responsibility• Explores the challenges and joys that come with giving and receiving loveDiane Adams is the author of Two Hands to Love You.Illustrator Claire Keane is the author and illustrator of Once Upon A Cloud and is also known for her development art for the movies Tangled and Frozen.Fans of Love and Day It Rained Hearts will adore this story. • Beautiful story for parents and children to share• Makes a great Valentine or Easter gift for children• Perfect picture book for children who love animals\r\n\r\n",Diane Adams,3 6,4.9,2017-01-24T00:00:00.000Z,1452139970,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a4894,Bright Baby Touch & Feel Baby Animals (Bright Baby Touch and Feel),"\r\nIn Roger Priddy’s Bright Baby Touch & Feel Baby Animals board book, little learners meet all different sorts of furry and feathery creatures, big and small.With colorful pictures of baby animals, rhyming text to read aloud, and touch and feel textures, this interactive book is perfect for your bright baby to build their reading skills and vocabulary.\r\n\r\n",Roger Priddy,1 3,4.8,2006-12-26T00:00:00.000Z,9780312498580,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a4895,Dog Man: The Supa Epic Collection: From the Creator of Captain Underpants (Dog Man #1-6 Boxed Set),"\r\nA paw-some box set of the first six Dog Man books by worldwide bestselling author and artist Dav Pilkey.Dog Man is the crime-biting canine who is part dog, part man, and ALL HERO! This deluxe boxed set includes the first six books in the Dog Man series: Dog Man, Dog Man Unleashed, Dog Man: A Tale of Two Kitties, Dog Man and Cat Kid, Dog Man: Lord of the Fleas, and Dog Man: Brawl of the Wild.Dav Pilkey's wildly popular Dog Man series appeals to readers of all ages and explores universally positive themes, including empathy, kindness, persistence, and the importance of being true to one's self.\r\n\r\n",Dav Pilkey,7 99,4.9,2019-09-03T00:00:00.000Z,1338603345,2023-12-30T12:32:42.345Z,4
658f6b6860676a3a286a4898,Five Nights at Freddy's Fazbear Frights Four Book Boxed Set,"\r\nThe first four Five Nights at Freddy's: Fazbear Frights short story collections all in one box set!These four short story collections -- straight from the mind of Five Night's at Freddy's creator Scott Cawthon -- are full of original, spine-tingling tales sure to have even the bravest readers shivering with fear.Into the Pit: Oswald wishes his summer wasn't so boring, Sarah wishes to be beautiful, and Millie wishes she could just disappear from the face of the earth. But in the twisted world of Five Nights at Freddy's, their hearts' deepest desires have an unexpected cost.Fetch: Greg decides to put the controversial science he's been studying to the test. Alec launches a master plot to expose his golden sister for the spoiled brat he knows she is. And Oscar, ever the miniature grown-up his mom needs him to be, decides to take something he wants . . . even though he knows it's wrong. But as these three will learn, control is a fragile thing in the sinister world of Five Nights at Freddy's.1:35AM: Delilah escapes deeper into her dreams each night, in desperate need of a wake-up call. Stanley is newly dumped, stuck in a dead-end job for a mysterious employer, and unable to connect with anyone. And Devon, abandoned by his dad and ignored by his mom, can't understand why love and friendship come so easily to everyone except him. Unfortunately, in the callous world of Five Nights at Freddy's, it's always in the depths of loneliness that evil creeps in.Step Closer: Isolation can open up a void. Pete lashes out at his younger brother in the wake of his parents' divorce, falling prey to a gruesome curse. Kasey struggles with the lengths she'll go to survive on the streets after stealing a pair of unusual novelty glasses. Samantha and her sister, Susie, struggle to exist side by side, desperate to connect after a horrific tragedy. But in the grim world of Five Nights at Freddy's, empty feelings often attract hungry monsters...\r\n\r\n",Scott Cawthon,12 99,4.9,2020-09-01T00:00:00.000Z,1338715801,2023-12-30T12:32:42.345Z,4
658f6b6860676a3a286a4899,Indescribable: 100 Devotions for Kids About God and Science (Indescribable Kids),"\r\nDiscover the Wonders of the Universe with the Creator. Based on Louie Giglio's popular messages ""Indescribable"" and ""How Great Is Our God,"" Indescribable: 100 Devotions About God & Science will help kids discover the incredible creation of our indescribable God. Indescribable displays the majesty of creation with scientific findings, photography, and original illustrations. These 100 devotions encourage awe at God's creativity with an in-depth look at:Space, galaxies, planets, and starsEarth, geology, oceans, and weatherAnimals: from hummingbirds to dinosaursOur minds, bodies, and imaginationsIndescribable: 100 Devotions About God & Science has sold over 100,000 copies! This book is perfect for children, ages 6-10 years old, and each devotional features a:""Be Amazed"" section with fascinating scientific factsEasy-to-follow, hands-on STEM activityClosing prayerPsalm 19:1 says, ""The heavens tell the glory of God. And the skies announce what his hands have made."" It's impossible to out-imagine God. He orchestrates time, creates light, and speaks things into existence--from the largest stars to the smallest starfish. God is the powerful, purposeful, personal, unparalleled Creator.Check out Louie Giglio's other bestselling science devotional, How Great Is Our God: 100 Indescribable Devotions About God and Science.\r\n\r\n",Louie Giglio,6 10,4.9,2017-10-10T00:00:00.000Z,9780718086107,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a489b,"Tiny T. Rex and the Impossible Hug (Dinosaur Books, Dinosaur Books for Kids, Dinosaur Picture Books, Read Aloud Family Books, Books for Young Children)","\r\n""Readers will root for bighearted, small armed Tiny."" —Publishers WeeklyAn unforgettable character teaches a lesson in overcoming obstacles:  Tiny T. Rex has a HUGE problem. His friend Pointy needs cheering up and only a hug will do. But with his short stature and teeny T. Rex arms, is a hug impossible? Not if Tiny has anything to say about it! Join this plucky little dinosaur in his very first adventure, Tiny T. Rex and the Impossible Hug—a warm and funny tale that proves the best hugs come from the biggest hearts. Tiny T. Rex will stomp into the hearts of readers in this winning new series. Book teaches lessons in kindness, overcoming obstacles, and perseverance. Jonathan Stutzman is an award winning filmmaker and children's book author. His short films have screened at film festivals all over the world and on television. Fans of Dragons Love Tacos, Grumpy Monkey, and Llama Destroys the World will love the latest unforgettable character on the picture book scene in Tiny T. Rex and the Impossible Hug. ""Wins for compassion and for the refusal to let physical limitations hold one back."" —Kirkus ReviewsGreat family read aloud bookBooks for kids ages 3 5Picture books for preschool and kindergarten\r\n\r\n",Jonathan Stutzman,3 5,4.8,2019-03-05T00:00:00.000Z,1452170339,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a489c,An Elephant & Piggie Biggie Volume 2! (An Elephant and Piggie Book),"\r\nFrom award-winning, best-selling author and illustrator Mo Willems comes a bind-up of five Elephant & Piggie adventures to spark early-readers' imaginations. Titles include: I Am Going!We Are in a Book!I Broke My Trunk!Listen to My Trumpet!I'm a Frog!\r\n\r\n",Mo Willems,6 8,4.9,2019-09-17T00:00:00.000Z,1368045707,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48a1,"School Zone - Numbers 0-25 Flash Cards - Ages 4 to 6, Preschool, Kindergarten, Math, Addition, Subtraction, Numerical Order, Counting, and More","\r\nFind our complete line of educational resources at Amazon.com/SchoolZonePublishing. CARD FEATURES   Set includes 26 picture cards, 26 number cards, 2 symbol cards, 2 parent cards   For ages 4 and up   Large 3.0 x 5.575 cards with easy-to-sort rounded corners   Practice counting, numerical order, identifying number words, addition and subtraction   Includes numbers 0 to 25  Develop speed, accuracy, and confidence   Perfect for on-the-go learning!  EXCELLENT - Numbers 0-25 Flashcards can help your child learn numbers, counting, addition, and subtraction. You and your child will have fun reading each number symbol ""2"" number word ""two"", and picture representation of two bees. Once children master their numbers, they can use the symbol cards -, +, and = to create fun math equations. Go ahead & add a little fun to learning today! The Parent Card suggests activities to help your child learn numbers, addition, and subtraction. This pack is intended for children ages 4 and up.FLASHCARDS FOR KIDS - Kids and parents who use our flashcards for practice testing are using one of the most effective learning techniques available. A hundred years of research shows practice testing is highly likely to boost retention. Learning skills through gameplay is an excellent strategy for many reasons. They are fun and motivating, and games also tend to help children deepen their understanding and reasoning. Because games feel more like play than work, they can encourage kids to explore and experiment with concepts more freely.RESULTS - Our learning materials have helped educate three generations of kids, creating lifelong learners, and the legacy continues. Digital content, flash cards, workbooks, readers, toys, and games all are crafted through a child's eyes while integrating parent and teacher standards.PREPARATION - Let us help you prepare your young child for the next grade level with our workbooks, flash cards, books and a Little Scholar Tablet. Keep kids ""classroom ready"" with these great supplemental learning tools and more!AWARD WINNING - School Zone content has won The Parents' Choice Foundation Award, Tillywig Toy Awards, Brainchild Award, Family Choice Award, Mom's Choice Awards Honoring Excellence, Gold Star Toy Scholastic Parent and Child Award and many more.OUR STORY - Almost 40 years ago, long-time educators James Hoffman, Ed.D., and his wife Joan Hoffman, M.A., began a retail supply outlet for teachers, then soon identified a need for at-home learning materials to help parents support and supplement their children's classroom instruction. School Zone Publishing fast emerged as the market leader in workbooks and flashcards for preschoolers through sixth graders.School Zone remains family-owned, focused on excellence, responsive to customers, alert to emerging technology, and committed to the community. We continually update our products with new features and content, reflective of changing standards, evolving teaching methods, and overall best practices. As just one example, we update our workbook curriculum on an as-needed basis to address changing standards such as those presented by the National Council of Teachers of Mathematics (NCTM) and Common Core.\r\n\r\n",School Zone,5 6,4.8,2005-01-14T00:00:00.000Z,1589474783,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48a3,"Magic Tree House Boxed Set, Books 9-12: Dolphins at Daybreak, Ghost Town at Sundown, Lions at Lunchtime, and Polar Bears Past Bedtime","\r\nThe Magic Tree House adventures continue in books 9—12. Morgan the magical librarian of Camelot challenges Jack and Annie to discover the answers to four riddles as they travel under the sea to the Wild West, the African plains, and the frozen Arctic. If they succeed, they will become Master Librarians! Books in this set include: Dolphins at Daybreak (#9) Ghost Town at Sundown (#10) Lions at Lunchtime (#11) Polar Bears past Bedtime (#12).\r\n\r\n",Mary Pope Osborne,6 9,4.9,2003-05-27T00:00:00.000Z,9780375825538,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48ab,Amulet #1-8 Box Set,"\r\nA collection of the first eight books in Kazu Kibuishi's #1 New York Times bestselling series!After tragedy strikes their family, Emily and Navin move with their mother into the old, mysterious home of their great-grandfather. On their first night in the strange house, Emily and Navin's mom is kidnapped by a tentacled creature. Determined to rescue her, Emily and Navin are led into a world of robots, talking animals, flying ships, new friends... and enemies. Emily learns that she is a Stonekeeper and essential to the survival of this world, and that her incredible story is only just beginning.\r\n\r\n",Kazu Kibuishi,8 12,4.9,2018-10-30T00:00:00.000Z,1338328182,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48af,Paint by Sticker: Dogs: Create 12 Stunning Images One Sticker at a Time!,"\r\nBest in Show! Peel the sticker, place the sticker, and watch your painting come to life. If only you had a tail to wag! This completely engrossing activity book for dog lovers and crafters alike has everything you need to complete 12 fantastic canine portraits, including a frisky dachshund, a pug begging to play, and a handsome husky showing off those alert blue eyes. And note––the card-stock pages are perforated, so every finished picture can easily be removed for framing.  \r\n\r\n",Workman Publishing,5 99,4.8,2020-06-23T00:00:00.000Z,1523509651,2023-12-30T12:32:42.345Z,4
658f6b6860676a3a286a48b0,"Merriam-Webster Children's Dictionary, New Edition: Features 3,000 Photographs and Illustrations","\r\nA must-have children's reference source with more than 35,000 words and 3,000 full-color illustrations specially created by DK's celebrated design team and Merriam-Webster's renowned language experts. DK's Merriam-Webster Children's Dictionary is a must-have project companion for use at home and in school. This book combines color-coded page borders for each letter of the alphabet with modern photography and crystal-clear diagrams to enhance the learning experience. Entries include a clear definition, notes on spelling and punctuation, and examples on how to use the word in a sentence. In the reference section, updated maps highlight countries, cities, borders, flags, and the US presidents and vice presidents. Accessible yet comprehensive, Merriam-Webster Children's Dictionary is the ultimate visual dictionary for kids to have on-hand as they learn important research skills and work through school assignments from home.\r\n\r\n",DK,6 9,4.8,2019-12-31T00:00:00.000Z,1465488820,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48b2,"The Tyrant's Tomb (The Trials of Apollo, Book Four) (Trials of Apollo, 4)","\r\nIn his penultimate adventure, a devastated but determined Apollo travels to Camp Jupiter, where he must learn what it is to be a hero, or die trying.""A clash of mythic intrigues and centuries of pop culture to thrill die-hard and new fans alike.""--Kirkus Reviews#1 New York Times best-selling seriesRick Riordan is considered the ""storyteller of the gods"" because of his five #1 New York Times bestselling series based on mythologyA continuation of the Percy Jackson saga, but it also stands aloneA new take on Greek and Roman mythology from the point of view of a fallen godBrings back beloved demigod characters from the Percy Jackson and Heroes of Olympus seriesIntroduces new demigodsVillains are based on Roman emperorsFeatures a diverse cast with people from all kinds of backgrounds and lifestylesPerfect for middle schoolers but can be enjoyed by older readers, tooIt's not easy being Apollo, especially when you've been turned into a human and banished from Olympus. On his path to restoring five ancient oracles and reclaiming his godly powers, Apollo (aka Lester Papadopoulos) has faced both triumphs and tragedies. Now his journey takes him to Camp Jupiter in the San Francisco Bay Area, where the Roman demigods are preparing for a desperate last stand against the evil Triumvirate of Roman emperors. Hazel, Reyna, Frank, Tyson, Ella, and many other old friends will need Apollo's aid to survive the onslaught. Unfortunately, the answer to their salvation lies in the forgotten tomb of a Roman ruler . . . someone even worse than the emperors Apollo has already faced. Don't miss the exciting Book 4 in this bestselling series set in the Percy Jackson universe!\r\n\r\n",Rick Riordan,10 99,4.8,2019-09-24T00:00:00.000Z,1484746449,2023-12-30T12:32:42.345Z,4
658f6b6860676a3a286a48b8,Everything Is Mama,"\r\nEverything is . . .MAMA!Jimmy Fallon, one of the most popular entertainers in the world and NBC's Tonight Show host, was on a mission with his first children's book to have every baby's first word be DADA. And it worked! A lot of babies' first words were DADA. However, everything after that was MAMA.So take a lighthearted look at the world from your baby's point of view as different animals try to teach their children that there are other words in addition to MAMA for familiar objects and activities, now available in board book.\r\n\r\n",Jimmy Fallon,1 3,4.8,2019-01-08T00:00:00.000Z,1250125839,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48ba,"Love, Mom and Me: A Mother and Daughter Keepsake Journal","\r\nA must-have shared mother-daughter journal for the pair who are seeking a thoughtful, creative way to connect with one another. With thoughtful prompts, coloring pages, challenges, and free creative space, Love, Mom and Me is the perfect love-filled Mother's Day gift!This engaging prompt journal is the perfect tool to build mother-daughter relationships. Kids can record memories, swap stories, compare perspectives, and explore common and unique interests with their moms! Interactive lists and letters back and forth invite both mom and daughter to reflect, write, and doodle about topics timely to their lives as kids, build self-confidence, and improve their penmanship.With Love, Mom and Me, together you and your child will: Answer Thought Provoking Questions: What are your thoughts on kindness? What would we do if we had the whole day together with no work of chores?   Record Memories:  One of my favorite traditions is; our favorite thing about the season is...  Compare Perspectives: What were you like when you were my age? Do you ever feel pressured or uncomfortable about anything online? From mother to daughter and back, let's share our dreams, our favorite traditions, and our most cherished moments. And while we're writing, drawing, and collecting our stories, we'll make new memories. Together. This is the story of You & Me and it all begins here...The perfect daughter gift to give to moms this Mother's Day!\r\n\r\n",Katie Clemons,7 99,4.8,2019-03-01T00:00:00.000Z,1492693588,2023-12-30T12:32:42.345Z,4
658f6b6860676a3a286a48bb,Awesome Kitchen Science Experiments for Kids: 50 STEAM Projects You Can Eat! (Awesome STEAM Activities for Kids),"\r\nFun and edible at-home science experiments for kids ages 5 to 10 Science is always happening all around us! Not just in laboratories and schools but also in parks, restaurants, and even your home. Whether you’re looking to encourage engineering for kids, physics for kids, or any kind of science learning, this book brings the excitement of scientific investigation to your kitchen. From flaming cheese puffs to solar-powered s’mores, discover a heaping helping of food-related experiments that kids can (literally) sink their teeth into. Each of these edible science experiments for kids comes with easy-to-follow instructions as well as ratings for difficulty and mess so adults know how much they need to supervise. 50 Snack-worthy experiments―Show kids science in action with tons of experiments they can try (and taste) themselves. A complete introduction to STEAM―Kids will eat their way through experiments organized into five chapters, each focused on science, technology, engineering, art, or math.Fun and educational for everyone―Whether it’s your child’s first time experimenting in the kitchen or they’ve already got some cooking experience, this book will keep them engaged, curious, and safe.Hungry for scientific exploration? Dig in with this book of delicious and educational science experiments for kids. \r\n\r\n",Megan Olivia Hall,5 10,4.7,2020-02-04T00:00:00.000Z,1641526211,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48be,"Martin's Big Words: The Life of Dr. Martin Luther King, Jr. (A Big Words Book, 1)","\r\nThis picture book biography of Dr. Martin Luther King, Jr. brings his life and the profound nature of his message to young children through his own words. Martin Luther King, Jr., was one of the most influential and gifted speakers of all time. Doreen Rappaport uses quotes from some of his most beloved speeches to tell the story of his life and his work in a simple, direct way. Bryan Collier's stunning collage art combines remarkable watercolor paintings with vibrant patterns and textures. A timeline and a list of additional books and web sites help make this a standout biography of Dr. King.\r\n\r\n",Doreen Rappaport,6 8,4.8,2007-12-18T00:00:00.000Z,1423106350,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48bf,Where Do Speedboats Sleep at Night?,"\r\nFrom the team that brought you Where Do Diggers Sleep at Night? comes another ""things that go"" bedtime story, and this one is all about boats and sailing off to dreamland!Ahoy there! Have you ever wondered what little speedboats do when it's time for bed? The same things you do! Even cruise ships and canoes--and all sorts of other boats!--bathe, have a snack, stow their teddies for storytime, and get ""docked"" to sleep by caregivers. Children who can't get enough of boats will love this nautical nighttime story full of exciting and familiar watercraft. Little vehicle lovers will want to collect all the books by Brianna Caplan Sayres and Christian Slade, including Where Do Steam Trains Sleep at Night?, Where Do Jet Planes Sleep at Night?, and Where Do Diggers Celebrate Christmas?\r\n\r\n",Brianna Caplan Sayres,3 7,4.8,2020-05-26T00:00:00.000Z,1524765783,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48c1,Gravity Falls: Journal 3,"\r\nJournal 3 brims with every page ever seen on the show plus all-new pages with monsters and secrets, notes from Dipper and Mabel, and the Author's full story. Fans of Gravity Falls will simply love this 288-page full-color jacketed hardcover version of Journal 3!Plus the book jacket doubles as an exclusive poster!\r\n\r\n",Alex Hirsch,8 12,4.8,2016-07-26T00:00:00.000Z,1484746694,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48c3,"Trials of Apollo, The 3-Book Paperback Boxed Set","\r\nThe first three books in the #1 best-selling Trials of Apollo series by Rick Riordan, in paperback, packaged together in a handsome case.This boxed set brings together the first three paperbacks in the exciting, hilarious, and poignant series about Apollo, an arrogant god turned hapless human who must restore five ancient Oracles and battle a triumvirate of evil Roman emperors in order to regain his place in Mount Olympus. As a bonus, readers can also get a taste of three Rick Riordan Presents titles: SAL AND GABI BREAK THE UNIVERSE by Carlos Hernandez, RACE TO THE SUN by Rebecca Roanhorse, and TRISTAN STRONG PUNCHES A HOLE IN THE SKY by Kwame Mbalia in a special chapter sampler.\r\n\r\n",Rick Riordan,10 99,4.8,2017-10-03T00:00:00.000Z,1368051723,2023-12-30T12:32:42.345Z,4
658f6b6860676a3a286a48c4,Paint by Sticker Kids: Dinosaurs: Create 10 Pictures One Sticker at a Time!,"\r\nCreate pictures of 10 awesome dinosaurs... with stickers!  Step 1: Find the stickerStep 2: Peel the stickerStep 3: Place the sticker   ...and watch your dinosaur painting come to life!   Includes everything you need to create ten sticker paintings on sturdy stock––plus, all the pages are perforated, making it easy to tear out each finished work to frame and share.   Features fascinating dinosaur facts on the back of each painting!  \r\n\r\n",Workman Publishing,5 10,4.9,2020-07-21T00:00:00.000Z,1523511176,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48c7,Out of My Mind,"\r\nOver 1.5 million people have read the #1 New York Times bestseller Out of My Mind and discovered the brilliant mind of Melody Brooks. Out of My Mind spent two years on the New York Times bestseller list! “If there’s one book teens and parents (and everyone else) should read this year, Out of My Mind should be it.” —The Denver Post “A gutsy, candid, and compelling story. It speaks volumes.” —School Library Journal (starred review) “Unflinching and realistic.” —Kirkus Reviews (starred review) “Uplifting…This moving novel will makes activists of us all.” —Booklist (starred review) From award-winning author Sharon Draper comes a story that will forever change how we all look at anyone with a disability, perfect for fans of RJ Palacio’s Wonder.Eleven-year-old Melody is not like most people. She can’t walk. She can’t talk. She can’t write. All because she has cerebral palsy. But she also has a photographic memory; she can remember every detail of everything she has ever experienced. She’s the smartest kid in her whole school, but NO ONE knows it. Most people—her teachers, her doctors, her classmates—dismiss her as mentally challenged because she can’t tell them otherwise. But Melody refuses to be defined by her disability. And she’s determined to let everyone know it…somehow.\r\n\r\n",Sharon M. Draper,10 99,4.8,2012-05-01T00:00:00.000Z,1416971718,2023-12-30T12:32:42.345Z,4
658f6b6860676a3a286a48c8,A Collection of Stories for 2 Year Olds,"\r\nSnuggle up to your favorite nursery rhymes and drift into the magical worlds of all your most beloved fairytale characters with this unique collection of enchanting stories carefully selected to enthrall 2-year-olds. Enjoy the classic tales of The Three Little Pigs and Goldilocks along with exciting new stories and rhymes in this sturdy collectible format filled with playful illustrations your toddler will adore. A perfect book to celebrate your favorite 2-year-old!   Short, easy-to-read stories ideal for capturing the attention of toddlers   Playful illustrations fill every page perfect for keeping toddlers entertained and engaged Includes 10 classic stories, fairy tales, and rhymes designed to delight your little one during storytime Wonderful gift for any occasion: birthdays, holidays, and more!  Collect the series for every milestone! Ages 2-5 available! \r\n\r\n",Parragon Books,0 3,4.7,2018-10-09T00:00:00.000Z,1680524151,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48c9,What Do You Do With an Idea? — New York Times best seller,"\r\nA New York Times Best Seller and award-winning book, What Do You Do With an Idea? is for anyone who's ever had a big idea.This is the story of one brilliant idea and the child who helps to bring it into the world. As the child's confidence grows, so does the idea itself. And then, one day, something amazing happens. This is a story for anyone, at any age, who's ever had an idea that seemed a little too big, too odd, too difficult. It's a story to inspire you to welcome that idea, to give it some space to grow, and to see what happens next. Because your idea isn't going anywhere. In fact, it's just getting started.Praise for What Do You Do With an Idea?National best seller, appearing in the New York Times, Wall Street Journal, USA Today, and Publishers Weekly.Gold medal winner of the Independent Publishers Award, the Washington State Book Award, and the Moonbeam Children's Book Award. ""What makes this message so unique is the simple but beautiful way it's delivered, in narrative and illustration, through the eyes and voice of an innocent and hopeful child. What Do You Do With An Idea? is a spectacular book for all ages and is a wonderful treasure for any home or school library.""—The Children's Book Review  ""Despite the fact that it's Yamada's first time writing a children's book, it's had breakout success, selling over 300,000 copies since its publication date of January 2014.""—Publisher's Weekly\r\n\r\n",Kobi Yamada,5 8,4.8,2014-02-01T00:00:00.000Z,1938298071,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48ca,Hogwarts Library (Harry Potter),"\r\nThree classic volumes from J.K. Rowling's Wizarding World, now in a beautifully redesigned boxed set!Inside readers will find books treasured by users of the great library at Hogwarts School for Witchcraft and Wizardry: Fantastic Beasts and Where to Find Them, Newt Scamander's master work on magical creatures; Quidditch Through the Ages, a comprehensive history of the game and its rules; and The Tales of Beedle the Bard, with an introduction and illustrations by J.K. Rowling and extensive commentary by Albus Dumbledore. This boxed set is an essential addition to the collection of any Harry Potter fan, and a beautiful gift to cherish.From every sale of the Hogwarts Library, Scholastic will donate twenty percent of the retail sales price less taxes of this boxed set to two charities selected by the author J.K. Rowling: Lumos, a charity founded by J.K. Rowling which works to end the institutionalization of children (wearelumos.org), and Comic Relief, a UK-based charity that strives to create a just world free from poverty (www.comicrelief.com).\r\n\r\n",J.K. Rowling,8 9,4.9,2017-03-14T00:00:00.000Z,1338132326,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48cb,Trapped in a Video Game: The Complete Series,"\r\nFive books in one box! With nonstop action, huge plot twists, and tons of humor, this series will quickly have your 7- to 12-year-old video game fan begging for just one more chapter.Getting sucked into a video game is not as much fun as you'd think. Sure, there are jetpacks, hover tanks, and infinite lives, but what happens when the game starts to turn on you? In this best-selling series, 12-year-old Jesse Rigsby finds out just how dangerous video games - and the people making those games - can be.Book One: Trapped in a Video GameJesse hates video games - and for good reason. You see, a video game character is trying to kill him. After getting sucked into the new game Full Blast with his best friend, Eric, Jesse quickly discovers that he's being followed by a mysterious figure. If he doesn't figure out what's going on fast, he'll be trapped for good!Book Two: The Invisible InvasionJesse's rescue mission has led him into the world of Go Wild, a Pokemon Go-style mobile game full of hidden danger and invisible monsters. Can Jesse stay alive long enough to sneak into the shady video game company and uncover what they're hiding?Book Three: Robots RevoltThe robot villains from Super Bot World 3 have been released into the real world, and it's up to Jesse to get them back. This is Jesse's most dangerous mission yet, because this time, the video game is real. And in the real world, there are no extra lives.Book Four: Return to Doom IslandIn this retro adventure, Jesse will need to outsmart a superintelligent android, outlast a tireless drone, and outswim an eight-bit shark. If he can somehow pull all that off, Jesse will discover that he hasn't even gotten to the scary part yet.Book Five: The Final BossJesse and Eric have 10 minutes to save the world. In those 10 minutes, they're supposed to dive into a massive video game universe, track down an all-powerful madman, and stop his evil plan before it's too late. Sound impossible? It's super impossible. The clock is ticking.\r\n\r\n",Dustin Brady,8 12,4.8,2019-09-03T00:00:00.000Z,1449499554,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48cc,Beginner Piano Lessons for Kids Book: with Online Video & Audio Access,"\r\nThe Beginner Piano Lessons for Kids Book with Online Video & Audio Access by Jay Wamsted was designed to help the absolute beginning student learn to play the piano or keyboard. This step by step course is designed for elementary school-aged children (ages 5-11) and quickly teaches the student to play songs they will know and love. These lessons start by playing with just the right hand and gradually build to adding the left hand thumb and learning how to play with both hands. Song arrangements were carefully selected to provide an easy transition from learning the basics to covering more interesting rhythms, techniques, and musical ideas. The book features standard music notation for each song and exercise along with fingering notation and hand shifts to make the course easier to learn. This method includes online access to over an hour of video instruction that will help the child play with proper form and timing. The video shows the piano, both hands, and the sheet music on-screen at the same time. The audio tracks allow the student to practice and play along with easy songs at two speeds. The slower speed features just the piano playing the song. The faster version includes vocals and other instruments in a performance-like setting. The combination of book, video, and audio make this the easiest to understand piano course for kids available.Songlist: Mary Had a Little Lamb, Ode to Joy, Hot Cross Buns, Jingle Bells, Oh When the Saints, Twinkle Twinkle Little Star, Rain Rain Go Away, This Old Man, Hush Little Baby, I Have a Little Dreidel, Frere Jacques, Alouette, Yankee Doodle- Watch & Learn, Inc.\r\n\r\n",Jay Wamsted,5 7,4.6,2018-09-24T00:00:00.000Z,1723988480,2023-12-30T01:37:26.410Z,4
658f6b6860676a3a286a48d1,Jesus Loves Me Songbook (Early Bird Sound Books) (Little Sunbeams),"\r\nSing along to 5 favorite bible songs!  The lyrics for each song are accompanied by wonderful illustrations, and the matching audio button plays the tune. Pushing the buttons helps little ones develop fine motor skills, and singing builds early literacy skills. Perfect for any new little reader and singer to enjoy singing along for hours learning favorite bible songs! Little Sunbeam books encourage little ones to understand and appreciate God's love and let their light shine!  Look for additional titles in the Little Sunbeam series from Cottage Door Press  Singing is learning! Singing develops listening and memory skills, important to early literacy Kiddos will love pressing the buttons and singing and learning with this interactive book. Enjoy reading and singing together for hours of fun with these engaging tunes Sturdy board pages for little exploring hands to read over and over again. Includes a handle to carry along at home or on the go. Little toddlers will love carrying this around all over the place! Use it in your playroom or take it within the car or on a stroller ride Includes 5 Songs: All Things Bright and Beautiful, Jesus Loves Me, Go Tell It on the Mountain, This Little Light of Mine, I've Got the Joy in My Heart Makes a great gift for any occasion: birthdays, holidays, road trips and more Please note that audio buttons play melodies only, without a singing voice\r\n\r\n",Cottage Door Press,2 7,4.8,2018-11-13T00:00:00.000Z,1680523716,2023-12-30T01:37:26.410Z,4
